page	timestamp	text
v900-small-islands-goods-vehicle	2014-10-01T00:30:41.000+01:00	Amended document to include abolition of the tax disc changes.
v900-small-islands-goods-vehicle	2013-09-11T09:20:28.000+01:00	New version of the form V900 released.
v900-small-islands-goods-vehicle	2010-04-01T10:28:00.000+01:00	First published.
common-land-and-greens-non-registration-or-mistaken-registration-under-the-commons-registration-act-1965-ca13	2015-11-17T09:52:27.000+00:00	Updated form added: expansion of box 4 and note 8.
common-land-and-greens-non-registration-or-mistaken-registration-under-the-commons-registration-act-1965-ca13	2014-12-12T13:49:00.000+00:00	First published.
civil-partnership-application-form	2012-10-19T00:00:00.000+00:00	Published
insolvency-form-16-bankruptcy-orders-on-joint-bankruptcy-petition-presented-by-individual-members	2014-04-23T00:00:00.000+00:00	Published
request-for-personal-data-held-by-ahvla	2014-10-01T15:20:17.000+01:00	AHVLA documents have been re-assigned to the new Animal and Plant Health Agency (APHA).
request-for-personal-data-held-by-ahvla	2012-12-01T00:00:00.000+00:00	First published.
insolvency-practitioners-requisition-for-cheques	2014-05-29T00:00:00.000+00:00	Published
authorised-investment-funds-interest-distributions-r105-aif1	2014-04-04T00:00:00.000+00:00	Published
landfill-tax-apply-to-discount-the-water-content-of-waste-lt1wd	2014-04-04T00:00:00.000+00:00	Published
polyomavirus-jc-investigation-request-form	2014-04-01T00:00:00.000+00:00	Published
cna-7-appointment-or-change-of-agent-or-contact-address	2014-10-17T00:00:00.000+00:00	Published
pension-schemes-election-to-contract-out-apss-101	2014-04-04T00:00:00.000+00:00	Published
aggregates-levy-application-for-registration-al1	2014-04-04T00:00:00.000+00:00	Published
tax-on-savings-stocks-and-shares-isa-transfer-history-form	2009-09-03T00:00:00.000+00:00	Published
gurkha-settlement-documents	2010-03-31T00:00:00.000+00:00	Published
give-notice-of-compliance-of-restriction-to-change-articles-cc03	2010-05-03T00:00:00.000+00:00	Published
consolidation-of-charges-entry-cc	2015-08-03T06:00:12.000+01:00	Advice as to the completion of the form has been added
consolidation-of-charges-entry-cc	2011-10-01T00:00:00.000+01:00	Added translation
excise-movements-return-of-excise-duty-for-tax-representatives-hm10	2016-05-31T14:56:47.000+01:00	An online forms service is now available.
excise-movements-return-of-excise-duty-for-tax-representatives-hm10	2014-07-02T01:00:00.000+01:00	First published.
wild-birds-and-animals-licence-to-possess-samples	2017-01-01T00:15:48.000+00:00	Replaced licence with new version issued 1 January 2017
wild-birds-and-animals-licence-to-possess-samples	2016-01-01T00:00:12.000+00:00	Replaced licence with new version issued 1 January 2016.
wild-birds-and-animals-licence-to-possess-samples	2015-01-01T00:00:00.000+00:00	First published.
give-notice-of-statement-of-affairs-in-administration-am02	2017-04-06T00:00:00.000+00:00	Published
pension-schemes-overseas-transfer-charge-scheme-administrator-repayment-claim-apss242	2017-03-08T00:00:00.000+00:00	Published
rule-138-creditors-election-to-opt-out-revocation	2017-04-06T00:00:00.000+00:00	Published
common-land-and-greens-historic-events-ca14	2014-12-12T00:00:00.000+00:00	Published
register-a-charge-to-secure-debentures-no-instrument-mr10	2016-06-30T00:15:27.000+01:00	Form version 2.1
register-a-charge-to-secure-debentures-no-instrument-mr10	2014-09-18T21:23:00.000+01:00	First published.
application-for-an-export-certificate-to-accompany-a-consignment-of-fertiliser-s-for-export	2011-03-30T00:00:00.000+00:00	Published
non-resident-capital-gains-tax-rebasing-election-assets-held-in-non-uk-resident-settlement-at-5-april-2008-rbe1	2014-06-23T00:00:00.000+00:00	Published
give-notice-of-a-move-from-administration-to-creditors-voluntary-liquidation-am22	2017-04-06T00:00:00.000+00:00	Published
questionnaire-on-esa-outcomes-of-work-capability-assessments-statistics	2013-10-22T00:00:00.000+00:00	Published
give-notice-of-final-meeting-in-members-voluntary-winding-up-471	2010-04-06T00:00:00.000+00:00	Published
income-tax-application-to-receive-a-joint-annuity-without-tax-taken-off-r86	2009-10-01T00:00:00.000+00:00	Published
application-for-the-dvsa-special-tests-for-instructors	2012-11-18T00:00:00.000+00:00	Published
import-and-export-value-build-up-sheet-c89	2014-04-04T00:00:00.000+00:00	Published
apply-for-costs-from-central-funds-direct-public-access-5913	2017-02-22T10:42:17.000+00:00	Form updated.
apply-for-costs-from-central-funds-direct-public-access-5913	2014-06-17T00:00:00.000+01:00	First published.
countryside-stewardship-farm-visit-evaluation	2015-07-06T00:00:00.000+00:00	Published
import-and-export-declaration-of-goods-by-passengers-on-uk-service-flights-c902a	2014-04-04T00:00:00.000+00:00	Published
oma-report-sheet-emissions-to-air	2014-04-07T00:00:00.000+00:00	Published
request-forms-for-home-guard-records	2012-07-18T00:00:00.000+00:00	Published
rule-162-and-163-proxy-specific-bankruptcy	2017-04-06T00:00:00.000+00:00	Published
give-notice-of-removal-of-liquidator-by-court-order-liq10	2017-04-06T00:00:00.000+00:00	Published
pension-schemes-amendment-to-a-non-occupational-pension-schemes-return-apss-313	2014-04-04T00:00:00.000+00:00	Published
birds-licence-to-keep-them-in-show-cages-for-training	2017-01-01T00:15:46.000+00:00	Replaced licence with new version issued 1 January 2017
birds-licence-to-keep-them-in-show-cages-for-training	2016-01-01T00:00:14.000+00:00	Replaced licence with new version issued 1 January 2016
birds-licence-to-keep-them-in-show-cages-for-training	2015-01-01T00:00:37.000+00:00	new version of GL16 valid 1 January to 31 December 2015
birds-licence-to-keep-them-in-show-cages-for-training	2013-12-31T00:00:00.000+00:00	First published.
application-form-and-guidance-for-open-competition-to-deliver-fundraising-training-for-small-local-charities	2017-02-02T18:08:13.000+00:00	Responses to questions submitted by applicants has been uploaded to the application page.
application-form-and-guidance-for-open-competition-to-deliver-fundraising-training-for-small-local-charities	2017-01-18T10:31:00.000+00:00	First published.
ipcc-call-for-uk-experts-in-climate-change-oceans-and-cryosphere	2016-07-04T00:00:00.000+00:00	Published
schedule-of-divorce-questions	2007-09-01T00:00:00.000+00:00	Published
import-and-export-european-community-t5-end-use-relief-c1124	2014-04-04T00:00:00.000+00:00	Published
growth-vouchers-business-claim-form	2014-01-27T00:00:00.000+00:00	Published
application-form--2	2014-04-14T00:00:00.000+00:00	Published
post-incident-reporting-for-uk-dams-procedure-for-reservoir-operators	2016-01-27T15:19:07.000+00:00	The guidance document Learning from experience: Post-incident reporting for UK dams has been withdrawn from use, guidance on this subject is available elsewhere on GOV.UK.
post-incident-reporting-for-uk-dams-procedure-for-reservoir-operators	2013-03-08T00:00:00.000+00:00	First published.
request-to-pay-by-credit-card-to-rss-msf-5184	2015-02-24T08:04:41.000+00:00	Updated Request to pay by credit card (MSF 5184) rev January 2015
request-to-pay-by-credit-card-to-rss-msf-5184	2014-04-17T17:05:00.000+01:00	First published.
give-notice-of-update-to-psc-statements-for-a-limited-liability-partnership-llp-ll-psc09	2016-06-30T00:00:00.000+00:00	Published
import-and-export-abbreviated-declaration-for-returned-goods-relief-c1309	2014-04-04T00:00:00.000+00:00	Published
part-i-claims-claim-for-compensation-form	2006-05-09T00:00:00.000+00:00	Published
notification-of-multiple-heavy-commercial-vehicles-brought-into-the-uk	2015-02-04T15:14:28.000+00:00	Notification documents for heavy commercial vehicles purchased from other EU member states and outside the EU have been replaced.
notification-of-multiple-heavy-commercial-vehicles-brought-into-the-uk	2014-07-16T10:08:33.000+01:00	Notification of heavy commercial vehicles purchased from other EU member states file replaced.
notification-of-multiple-heavy-commercial-vehicles-brought-into-the-uk	2014-06-27T08:30:00.000+01:00	First published.
import-and-export-cap-exports-certificate-of-shipment-c1222	2014-04-04T00:00:00.000+00:00	Published
certificate-of-competency-workboats-msf-4257	2014-04-17T00:00:00.000+00:00	Published
common-land-and-greens-declaring-your-entitlement-to-a-right-of-common-ca15	2014-12-12T00:00:00.000+00:00	Published
imports-of-animals-or-animal-products-request-for-information	2017-02-17T16:36:36.000+00:00	New version of form added.
imports-of-animals-or-animal-products-request-for-information	2015-03-30T18:37:00.000+01:00	First published.
licence-to-possess-plants-and-animals-for-scientific-purposes	2017-01-01T00:15:38.000+00:00	Annual licence update 2017.
licence-to-possess-plants-and-animals-for-scientific-purposes	2016-01-01T00:00:01.000+00:00	Replaced licence with new version issued on 1 January 2016.
licence-to-possess-plants-and-animals-for-scientific-purposes	2015-04-16T12:29:21.000+01:00	Added revised version of licence. List of those who can use the licence has been updated.
licence-to-possess-plants-and-animals-for-scientific-purposes	2015-01-01T00:00:38.000+00:00	Updated class licence. New version valid 1 January to 31 December 2015.
licence-to-possess-plants-and-animals-for-scientific-purposes	2014-10-06T16:38:00.000+01:00	First published.
criminal-court-costs-claim-confiscation-fees-as-an-advocate	2001-01-01T00:00:00.000+00:00	Published
free-schools-utcs-and-studio-schools-model-lease	2015-11-19T10:51:36.000+00:00	Updated the 'dealings' clause in the ‘Free school, UTC and studio school: model lease’ document.
free-schools-utcs-and-studio-schools-model-lease	2015-07-29T10:02:50.000+01:00	Updated 'Free schools, UTCs and studio schools: model lease' document to include risk protection arrangement details.
free-schools-utcs-and-studio-schools-model-lease	2014-04-02T11:28:00.000+01:00	First published.
exempt-document-official-copy-registration-ex2	2015-08-03T06:00:18.000+01:00	Advice as to the completion of the form has been added
exempt-document-official-copy-registration-ex2	2013-10-31T00:00:00.000+00:00	Added translation
individual-voluntary-arrangement-iva-registration-form	2014-04-07T00:00:00.000+00:00	Published
human-element-assessment-tool-for-ships	2014-05-06T00:00:00.000+00:00	Published
import-and-export-summary-declaration-goods-arrived-from-non-ec-countries-c1600	2014-04-04T00:00:00.000+00:00	Published
import-and-export-bulk-importer-details-c515	2014-04-04T00:00:00.000+00:00	Published
application-to-register-designs-divided-from-an-earlier-application	2016-10-01T08:00:15.000+01:00	Amended in light of 1 October 2016 fee changes.
application-to-register-designs-divided-from-an-earlier-application	2014-04-17T11:01:00.000+01:00	First published.
meat-chicken-notification	2014-10-01T14:57:11.000+01:00	AHVLA documents have been re-assigned to the new Animal and Plant Health Agency (APHA).
meat-chicken-notification	2012-07-01T00:00:00.000+01:00	First published.
give-notice-of-ceasing-to-be-a-psc-rle-or-orp-of-an-llp-ll-psc07	2016-06-30T00:00:00.000+00:00	Published
uk-advisory-panel-ukap-enquiry-proforma-form	2017-03-09T15:27:14.000+00:00	Uploaded new version of enquiry proforma.
uk-advisory-panel-ukap-enquiry-proforma-form	2016-12-08T11:36:22.000+00:00	Uploaded updated form.
uk-advisory-panel-ukap-enquiry-proforma-form	2013-04-29T00:00:00.000+01:00	First published.
notice-of-marriage-form-poland	2015-10-16T00:00:00.000+00:00	Published
edible-dormice-licence-to-trap-them	2017-01-01T00:15:38.000+00:00	Annual licence update 2017.
edible-dormice-licence-to-trap-them	2016-01-01T00:00:01.000+00:00	Replaced licence with new version issued on 1 January 2016.
edible-dormice-licence-to-trap-them	2015-04-16T12:30:47.000+01:00	Added revised version of licence. Change to requirements for applicants under note 'g' and information on protected sites under note 'v'.
edible-dormice-licence-to-trap-them	2015-01-01T00:00:40.000+00:00	Updated class licence. New version valid from 1 January to 31 December 2015.
edible-dormice-licence-to-trap-them	2014-10-06T17:37:00.000+01:00	First published.
application-for-a-duplicate-certificate-of-registry-msf-4742	2015-02-24T07:57:32.000+00:00	Application for a duplicate certificate of registry rev 11/14 (MSF 4742)
application-for-a-duplicate-certificate-of-registry-msf-4742	2014-04-17T17:04:00.000+01:00	First published.
contracted-out-pension-schemes-buy-out-of-a-guaranteed-minimum-pension-and-or-post-97-cosr-rights-ca1610	2014-04-04T00:00:00.000+00:00	Published
application-for-an-environmental-impact-assessment-screening-decision-eia1a	2014-08-13T09:46:43.000+01:00	Change to form title.
application-for-an-environmental-impact-assessment-screening-decision-eia1a	2014-08-07T09:22:00.000+01:00	First published.
controlled-drugs-annual-returns-form	2016-12-08T15:35:14.000+00:00	Updated form published.
controlled-drugs-annual-returns-form	2013-03-26T00:00:00.000+00:00	First published.
request-to-divide-an-application	2013-04-16T00:00:00.000+00:00	Published
academy-admission-request-form-for-looked-after-children	2016-01-04T08:51:01.000+00:00	Form updated to remove references to residence orders.
academy-admission-request-form-for-looked-after-children	2015-07-06T09:14:00.000+01:00	Updated with changes to the process section and to add a link to the online enquiry form for submitting completed forms.
academy-admission-request-form-for-looked-after-children	2014-02-28T16:03:00.000+00:00	First published.
gambling-duties-payment-on-account-for-gaming-duty-gd94	2017-03-10T14:33:39.000+00:00	You can now send either a GD94 or GD95 Gambling Duty Return online.
